,tinicialruptura,tfinalruptura,deltaruptura,turb,kruptura,tinicio,rglbprom,rglbmax,rglbmin,stdrglb,promkrup,tempromrup,tempminrup,tempmaxrup,stdtemp,hrelpromrup,hrelmaxrup,hrelminrup,stdhrel,promvelv,promvelu,prommag,maxmagnitudviento,minmagnitudviento,inicioviento,maginicioviento,Vamanecer,promagruptura,maxmagruptura,minmagruptura,maginicioruptura,magfirup,n_clouds,LCL_srf,z_cloudbase,z_inv_base,z_inv_top,qT_BL,qT_jump,qT_3km,thetaL_BL,thetaL_jump,thetaL_3km,BLwnd_dir_avg,BLwnd_spd_avg,dq_decoupling,dtheta_decoupling
20,120.0,200.0,80.0,5.034,0.9449719728994225,305.0,454.2,584.0,249.4,104.52820791537563,0.9711379639449942,21.186470588235288,20.45,21.59,0.3893253969443588,77.5764705882353,80.2,76.25,1.318962381838801,-0.16857466886053607,1.6741890277690503,2.129632102975912,4.221739130434786,0.0,30.0,0.6009999999999985,2.8646666666666643,1.6773529411764705,2.0569999999999995,0.6489999999999996,0.7146666666666671,1.840666666666667,2.0,225.74645815268843,533.0,704.0,882.0,11.623915343915343,-8.853635924248497,2.7702794196668457,292.4854797979798,12.859809736677732,320.86407126054587,173.74539342479227,0.7019957716701903,,
21,55.0,170.0,115.0,4.938,0.517657290816815,305.0,292.6104166666667,492.4,58.89,147.94972872652934,0.8993766718381614,20.45249999999999,19.59,21.21,0.6998773184420007,86.13749999999999,88.6,82.8,2.142289003359035,-1.0340327174320418,1.3682905993115162,2.254448956196705,4.712666666666671,0.0,85.0,3.637666666666662,3.040333333333333,2.504166666666667,3.637666666666662,1.1189999999999996,2.7539999999999987,2.5939999999999985,2.0,137.0,459.0,459.0,845.0,12.282795031055901,-5.590545031055901,6.6922500000000005,292.4027950310559,12.346591783497558,316.3708755713236,13.131680195967917,2.3803095238095238,,
22,70.0,205.0,135.0,4.141,0.46913489068873016,300.0,316.48821428571426,592.6,70.72,184.77379834801357,0.7342573689820748,21.10785714285714,19.58,22.7,1.080001224769049,89.67142857142855,93.2,84.7,3.2218992722670463,-0.7423745923478087,0.9989062290847188,1.9324642285858968,4.17266666666666,0.0,15.0,0.628333333333333,1.773666666666668,2.2164166666666665,3.271999999999998,1.2213333333333343,2.3423333333333316,1.4486666666666683,1.0,389.8261572543216,198.0,276.0,519.0,13.156258992805753,-7.775245596090109,5.381013396715645,291.9,12.520615810788115,318.2773093421264,33.0,0.514,,
23,75.0,160.0,85.0,3.6950000000000003,0.6068678707645755,305.0,231.2944444444444,473.4,123.7,128.40980112960145,0.6204605491386387,20.768888888888878,20.08,21.21,0.33224528304337936,95.29444444444445,95.6,95.2,0.1392087819331804,-0.9397043420531644,0.5604077787543493,1.495189454818531,3.4443333333333364,0.0,15.0,0.739,2.091666666666669,1.4797962962962963,2.276333333333333,0.8553333333333336,1.3400000000000014,0.9193333333333339,1.0,162.38000052567298,137.0,137.0,430.0,,,3.4095193894389437,,,319.8378501987787,0.0,0.0,,
24,50.0,170.0,120.0,4.399,0.3603351631927129,305.0,170.58880000000005,467.0,35.56,133.30044768366935,0.4901437317457829,19.831999999999997,19.21,20.68,0.4308421984903522,93.63199999999999,94.1,92.0,0.6162521129105065,1.681700423519979,1.0849469569356263,2.8047429200730827,7.003666666666665,0.0,15.0,1.0303333333333338,1.5193333333333334,2.7621466666666663,5.477999999999997,1.1030000000000002,2.5253333333333337,2.806333333333335,,412.699370673051,,286.0,586.0,,,6.077865671641791,,,320.99168085264574,0.0,0.0,,
25,70.0,225.0,155.0,4.622,1.1221486669166028,310.0,306.315625,662.5,147.0,176.68598737613755,0.6919483177632236,22.532812500000006,20.83,24.33,1.057767687083846,91.16250000000001,94.8,85.3,3.085214479918174,-0.6746913869066091,1.2801247592079386,1.5946577790164749,3.6596666666666664,0.0,15.0,0.9116666666666685,2.189,1.2356354166666663,2.3429999999999978,0.0,0.6846666666666646,2.053333333333331,,490.8818206922746,,137.0,163.0,,,8.495213178294573,,,323.1109114818595,0.0,0.0,,
26,50.0,175.0,125.0,5.590999999999999,0.815317936858849,305.0,225.5661538461538,459.9,54.21,127.22116383925821,0.7973586128341792,21.764615384615386,20.46,23.22,1.0165598094326993,92.06153846153845,93.7,87.6,1.8986472917478756,-0.22336484538965148,1.3740059162690106,1.9146522491419833,3.9806666666666675,0.0,70.0,0.24533333333333368,3.0693333333333293,0.17410256410256394,1.001999999999999,0.0,0.023666666666666662,0.48033333333333256,,389.9244268535855,,223.0,555.0,11.515,-4.377399451553932,7.137600548446069,292.25,14.712237858302274,323.91112904107035,,,,
27,70.0,200.0,130.0,6.054,0.5181614066821248,310.0,301.80370370370366,539.8,66.37,175.05117592706225,0.8018630731958398,22.33703703703704,20.15,23.58,1.1708077908823813,83.35000000000001,91.0,78.19,4.525709464144396,-0.0909663757054617,1.4958611020310704,1.7318135103121515,4.223333333333339,0.0,15.0,0.9619999999999993,3.103,1.0675954828853382,2.0573333333333355,0.0,1.3336666666666657,1.8010000000000013,1.0,380.9735656976134,441.0,441.0,728.0,13.48905750798722,-5.914483287419514,7.574574220567706,293.8365814696486,6.511235284645352,319.3301296884782,332.99759137094804,0.7971355932203391,,
28,30.0,275.0,245.0,5.668,0.8065265998871122,310.0,284.26980000000003,752.0,20.39,266.55638801918957,0.5749905050197113,22.1476,20.46,23.96,1.1346033380410427,84.7008,89.7,79.1,3.2799824787983995,-0.9479050536796909,1.748236692834571,2.2474743629492036,4.530666666666664,0.047333333333333324,15.0,2.5376666666666647,3.460666666666668,2.327913333333333,3.1823333333333337,1.2946666666666675,2.4046666666666647,2.8373333333333286,1.0,381.0718514466796,505.0,,,,,,293.8271883289124,,,,,,
29,65.0,215.0,150.0,3.719,0.6705129622250808,315.0,356.24516129032264,641.1,97.7,203.93594229350498,0.7543395754314692,19.996774193548386,18.57,21.17,0.7691353894548271,76.72096774193547,82.4,72.7,2.9456140897258414,1.269062468929845,1.7291729935027966,2.695446937424805,6.510000000000003,0.028333333333333335,60.0,0.1073333333333333,2.490000000000002,2.4287898370913803,5.325000000000002,0.6963333333333334,0.7970000000000004,5.325000000000002,1.0,544.3635377796129,512.0,686.0,798.0,10.667876344086022,-10.114758092158,0.5531182519280204,291.640625,10.607336972510211,320.6196404947246,56.28333944911845,1.6758319502074688,,
30,45.0,255.0,210.0,3.8890000000000002,0.6046230447396999,315.0,401.9330232558139,758.8,56.46,230.5392913163444,0.8323722320892347,20.88511627906977,18.09,22.34,1.3634853310769481,78.52209302325583,87.9,72.79,5.341417485372718,-0.39935892134355744,0.9363792463727391,1.9695644857859531,4.2123333333333335,0.0,70.0,0.8196666666666669,2.6656666666666693,1.259604651162791,2.2856666666666703,0.13066666666666674,0.7706666666666674,1.515,1.0,430.85851327454895,610.0,672.0,867.0,11.493998161764706,-10.891551466668757,0.6024466950959488,292.278734439834,10.253458635197148,318.66363426407224,1.8857251501406889,1.5169398340248965,,
31,45.0,205.0,160.0,3.7680000000000002,0.2877537383857499,320.0,176.10636363636362,617.4,30.27,153.71910109876924,0.3943753835863292,18.833939393939396,18.46,19.33,0.258903208192021,95.4454545454545,95.6,95.0,0.20629303958645046,-1.2654059175499102,0.09046712055241289,2.7307253576737267,4.306666666666672,0.0,15.0,3.996333333333338,2.279333333333331,2.9971717171717174,3.668666666666663,1.6843333333333337,3.14166666666667,2.9196666666666666,1.0,229.44881733876485,260.0,287.0,612.0,13.813490566037734,-10.930470856980953,2.883019709056781,293.29999999999995,17.013647911032933,318.1833998364729,14.999999999999998,2.827,,
32,70.0,130.0,60.0,4.1579999999999995,0.5351007948246127,325.0,243.55384615384614,395.0,99.6,112.4693040743756,0.7655184525577395,18.986153846153847,18.46,19.58,0.4426537108082424,95.43076923076924,95.6,95.2,0.17974340685458035,-1.833743130345373,-0.7033417818848032,2.755994054254923,4.334999999999999,0.47033333333333327,55.0,2.301333333333334,1.6163333333333383,2.362333333333333,3.061999999999996,1.7299999999999989,2.675999999999997,2.0236666666666654,1.0,216.71196801981085,128.0,269.0,544.0,13.29,-9.813927304964537,3.476072695035462,292.54999999999995,14.685054840459827,318.6158782786053,,,,
33,35.0,110.0,75.0,4.066,0.34940137121852133,330.0,137.0325,332.3,31.48,102.02785276580116,0.5356313523438778,19.482499999999995,18.83,20.08,0.3968122981965149,89.65625000000001,91.3,87.9,1.1627374309504837,-0.7245480919767393,0.6133290556301948,1.3579645388277244,4.076333333333338,0.0,15.0,0.20899999999999977,2.375000000000003,0.3109726522471089,0.7596666666666672,0.008000000000000002,0.08766666666666662,0.24175084175084163,1.0,318.0185026888058,305.0,438.0,773.0,12.99909677419355,-9.309929261503195,3.6891675126903554,293.0901129943503,13.793545548679504,317.12480429276076,136.72294436376635,0.821819209039548,,
34,85.0,145.0,60.0,4.634,0.759872483182301,330.0,269.3692307692308,443.8,149.5,93.91258687928352,0.7475898100685472,20.482307692307685,20.07,20.83,0.3420563756203995,85.30000000000001,87.4,83.5,1.377800179029359,-1.1452056910401316,0.5397438066002529,1.810758681140092,4.443478260869564,0.0,60.0,2.021666666666669,1.390666666666668,2.2065972043564024,2.5963333333333334,1.929096989966554,2.251333333333332,2.0523333333333356,1.0,381.0227072304882,464.0,637.0,938.0,12.357681728880156,-7.847836111350275,4.509845617529881,292.6919642857143,15.326459188041213,314.1131753484831,204.58110250777318,1.1820933609958506,,
35,35.0,200.0,165.0,4.949999999999999,0.5821069394685249,330.0,271.40176470588233,587.7,40.27,190.71666532622442,0.6864506571639774,19.917058823529413,18.47,21.96,1.1946079093330157,89.55882352941177,92.8,81.7,3.557162441410443,-1.7209214217923423,0.4783619994590982,2.51877432132504,4.9999999999999964,0.027666666666666676,100.0,2.7423333333333333,3.411333333333331,2.4257387814186075,3.3046666666666664,0.8803333333333323,2.3033333333333315,0.8803333333333323,1.0,317.5020933178756,305.0,349.0,661.0,12.248574660633484,-5.8597514137554825,6.388823246878001,292.0265536723164,9.891782684565612,315.1408416192623,310.0,0.19311299435028248,,
36,100.0,145.0,45.0,4.75,1.1299283494390142,320.0,333.80000000000007,406.8,271.7,48.84949675619325,0.9951659238093166,19.967999999999996,19.46,20.45,0.32030540981312744,88.44,90.1,86.8,1.0637460014287032,-0.8155053480096041,0.9424033491710324,1.781557084234298,3.9023333333333365,0.0,15.0,1.2270000000000003,3.641000000000002,0.5357698996655522,1.1750000000000014,0.0,1.1213333333333326,0.2096989966555184,1.0,317.8340256405639,430.0,430.0,633.0,12.207384105960266,-7.2414217262577285,4.965962379702537,292.35347682119203,10.621105050938127,313.08482854305316,323.57746332458294,1.799,,
37,50.0,330.0,280.0,4.029999999999999,0.4135265776136843,325.0,307.96298245614037,928.0,46.66,290.91456199719113,0.46317288584125443,19.450350877192978,17.71,21.96,1.2618466695854371,89.92157894736842,94.1,79.73,4.978099102739088,-0.6401165033016698,0.7369194631780824,1.5716122729174313,3.72866666666667,0.0,75.0,0.35800000000000043,1.689999999999999,1.2048362573099416,2.5043333333333346,0.0,0.5266666666666664,1.276666666666667,1.0,165.94600211138555,128.0,128.0,233.0,,,3.701157952871871,,,315.4060802393055,0.0,0.0,,
38,85.0,175.0,90.0,5.553,0.534862966082991,330.0,316.86315789473684,492.3,113.4,127.4614635031411,0.8255119096439135,20.41052631578947,19.58,21.21,0.541812530967539,84.52105263157894,87.4,82.2,1.7115876149770104,-0.6486635734604835,1.0326965165939879,1.64181447417317,3.8096666666666668,0.0,15.0,0.1703333333333333,2.9236666666666666,0.9270049873848503,1.2453333333333336,0.3946666666666673,1.1739999999999986,1.2453333333333336,1.0,292.5077473824416,447.0,447.0,669.0,11.935329153605016,-6.755418353219288,5.179910800385728,291.87257053291535,10.274611616046798,316.71135500517687,275.0,0.514,,
39,110.0,325.0,215.0,4.202999999999999,0.31366073088873153,335.0,332.14090909090913,920.0,110.8,215.28959222425163,0.46381995694834904,19.945909090909094,19.17,20.83,0.4389009433288656,75.0684090909091,77.66,73.06,1.3664126231338838,0.11575971226979467,1.7430627844100466,2.0410503621200853,4.822333333333337,0.0,45.0,0.9483333333333339,3.1116666666666677,2.5184777541299286,3.916333333333336,1.3539999999999994,1.798666666666666,3.49366666666667,1.0,594.8292992914855,556.0,840.0,943.0,10.476376404494383,-8.832343420986138,1.6440329835082457,291.7996495327103,12.205377129444003,313.4842756900863,179.47447781141807,1.6671671469740637,0.43347622917513284,-1.009046119463619
40,105.0,415.0,310.0,4.536,0.19702106297647193,345.0,344.099365079365,954.0,64.74,296.1188141056429,0.4212435161208942,20.382380952380952,18.84,22.34,1.0291598739180172,75.84206349206349,80.2,70.5,2.6602905242328507,-0.8222686270089362,1.6449671150870537,2.0237858254366405,5.163333333333336,0.0,70.0,1.164333333333334,4.535666666666668,2.01531746031746,5.010333333333337,0.2996666666666668,1.0786666666666658,4.882333333333336,1.0,644.7933353947051,610.0,967.0,1157.0,10.013098927294397,-4.451168617559883,5.561930309734514,291.5719917012448,12.724680793514665,311.27928506157735,309.8015957926517,1.198352417302799,0.34774011299435337,-0.890112994350261
41,55.0,220.0,165.0,4.305,0.38090081257593694,330.0,264.8461764705882,644.8,51.15,218.4131566552004,0.5438643526281784,20.074705882352948,18.83,21.59,1.0702088023233645,89.6529411764706,92.8,84.4,3.1878781101102,-0.8577725560225173,0.6682993744795236,1.4284825498575497,3.904333333333336,0.0,15.0,0.42099999999999993,0.64,1.3684019607843136,3.265666666666669,0.0,0.826666666666666,2.3419999999999987,1.0,317.8709170662177,305.0,401.0,716.0,12.66813186813187,-7.525327230736704,5.142804637395165,292.3,14.12738058005516,316.32676970781625,20.0,0.257,,
42,60.0,135.0,75.0,4.3100000000000005,0.4925068710754334,335.0,205.02,397.0,59.66,126.2433092616529,0.6277740349917755,20.537499999999994,19.86,21.21,0.4164372701860392,90.37499999999999,92.0,88.6,1.0692676621563628,0.5700528435659573,1.1471377364520265,2.0709139831120624,6.498000000000004,0.0,30.0,1.110333333333333,6.276,1.4743750000000004,1.9346666666666656,0.8903333333333351,0.9783333333333335,1.2486666666666684,1.0,280.023535669723,216.0,447.0,737.0,13.299388714733542,-8.388686275709151,4.91070243902439,292.7,18.46217246316064,316.64092542626514,212.58081905598038,2.185225988700565,,
43,170.0,350.0,180.0,3.991,0.35543329543610125,340.0,505.9486486486486,895.0,196.6,265.7939277184714,0.6230355639112041,21.639189189189196,21.21,22.34,0.4523910450679339,85.44324324324324,87.0,81.9,1.5637455996102123,0.6322546184088308,1.4788646525191393,2.008402762294067,4.419333333333334,0.0,15.0,1.3276666666666672,4.096666666666663,2.8485750097924005,3.521333333333338,2.1510000000000016,3.17866666666667,3.0489999999999995,1.0,238.44881733876485,216.0,429.0,631.0,13.683989726027397,-9.095547491178912,4.588442234848485,293.15,11.338725704051058,318.1893242865815,21.784704668437843,0.8765535714285716,,
44,45.0,235.0,190.0,4.21,0.29889898420647215,335.0,271.84589743589737,734.9,31.24,233.17195808106436,0.5232243003126961,19.409743589743588,18.09,20.83,0.8493820886524609,82.54974358974358,87.0,77.66,2.8925316603639497,0.9352619467332453,1.0405493147751441,2.0491563560997923,4.337333333333337,0.0,25.0,0.5960000000000001,2.094666666666666,1.4201550467369866,2.371,0.10666666666666663,0.6450000000000007,2.2343333333333337,1.0,364.47827770925096,305.0,610.0,914.0,11.267938689217758,-8.039572038803325,3.228366650414432,290.8255952380952,14.46556242608591,316.06544578356574,30.98546585782607,1.313405263157895,,
45,130.0,245.0,115.0,3.495,0.4106449740670122,340.0,437.0375000000001,765.0,168.7,231.37016795508708,0.6580087396148773,19.57833333333333,18.09,20.83,0.7907490486690542,72.75333333333333,77.49,67.96,3.0438472033105497,1.8848050638720224,1.687385222965637,3.0245677218815805,6.572666666666664,0.23411371237458184,155.0,2.9853333333333336,3.9646666666666657,2.642,5.6996666666666655,0.38033333333333347,0.9246666666666667,5.667666666666668,1.0,578.3821515586642,610.0,790.0,874.0,10.310803981623279,-8.318600144692823,1.9922038369304556,291.3861522198732,11.285601045694534,315.5436909762969,145.62150631814345,2.5700000000000003,0.53410714285714,-0.8797619047618923
46,60.0,260.0,200.0,3.973,0.4462039898203848,335.0,304.6229268292683,745.4,57.03,251.13149919159787,0.5253021010398352,19.30780487804879,18.16,20.83,0.937916606621084,69.43707317073171,75.57,62.82,3.885642960889767,1.044750048271219,1.4903285512171247,2.586329717886783,7.074999999999996,0.3946666666666667,15.0,1.8596666666666672,3.025666666666668,3.2897642276422774,7.074999999999996,1.572333333333334,2.3356666666666666,6.496666666666667,1.0,628.0600807393032,914.0,1061.0,1184.0,9.329448051948054,-8.33764226452457,0.9918057874234837,291.54214929214925,7.848678953948763,316.4971446352385,177.3599747144183,1.8171917631917633,1.128035714285712,-0.5187500000000114
47,25.0,260.0,235.0,4.042999999999999,0.7116959733929236,330.0,372.92270833333333,744.6,27.88,249.06328957045798,0.7938331481443274,18.911666666666665,14.97,20.86,1.9164998385613479,79.25979166666666,88.7,72.69,5.6782059983703554,-0.04214923407516283,-0.12303930198914664,2.509536156985502,4.897333333333331,0.0,140.0,0.14199999999999985,2.417333333333333,1.7789748234856928,3.947333333333329,0.004,3.8039999999999994,2.4446666666666688,,388.7949885402503,,773.0,1102.0,9.959300314465409,-9.417682828126612,0.5416174863387978,291.8526729559748,7.81781708793369,316.0984340681159,159.48003925549173,0.6676091954022989,0.20792207792207584,-3.199350649350606
48,95.0,330.0,235.0,4.465,0.23934313388507883,345.0,374.320625,868.0,68.7,292.00104727592907,0.513439555646029,20.902291666666667,19.58,22.33,0.9008417802925042,83.51291666666667,88.6,78.24,3.538874059630983,0.11698665993665279,1.6725679371806004,2.7940298332404314,5.815333333333329,0.0010000000000000002,80.0,0.048333333333333374,4.901000000000004,3.017784722222222,5.212666666666666,0.5703333333333327,0.9906666666666646,5.1389999999999985,1.0,301.5077473824416,305.0,425.0,633.0,12.174583333333333,-7.76133214849921,4.413251184834123,291.95000000000005,11.162648300647845,315.53155115741424,344.92326599512813,1.7990000000000002,,
49,120.0,185.0,65.0,4.492,1.0247697108608476,335.0,452.8071428571428,558.2,360.4,67.95237545274139,0.9812589383975769,19.84857142857142,19.58,20.08,0.24927146594879995,81.13571428571427,81.6,80.4,0.4908503498359374,-2.3392790109579713,1.268070912416237,3.332393692710268,5.632000000000002,0.08766666666666663,15.0,2.6139999999999994,5.132666666666664,3.6524285714285716,4.674999999999998,2.7630000000000003,4.674999999999998,3.868666666666667,1.0,528.5484944602798,495.0,738.0,962.0,11.377454242928453,-10.019492423725758,1.357961819202695,292.0734636871508,11.216682474799086,314.8650298845466,350.5561666408825,2.79331289640592,,
50,90.0,225.0,135.0,4.215,0.4008416335751804,345.0,337.3892857142856,687.7,107.6,184.39799014588326,0.6433857627679522,18.437499999999996,16.97,19.59,0.7422569436323044,87.75000000000001,93.2,83.1,4.157322856518763,-0.7011324419372901,0.5209034330062428,1.1813566216066531,2.8836666666666653,0.0,15.0,0.04366666666666668,0.0,1.5812261108456762,2.6046666666666662,0.6526666666666671,1.0216666666666652,1.256000000000001,1.0,237.97613401331998,171.0,,,,,,288.85,,,,,,
51,55.0,160.0,105.0,4.429,1.0637208234447486,345.0,207.04954545454547,454.7,48.39,127.65214043221684,0.7029085400471977,23.252727272727267,21.61,24.84,0.9371140186672505,55.81590909090908,59.86,50.83,2.6640296349898014,-0.2725941209209777,-0.3918412811349389,1.0811129801457258,3.476333333333337,0.0,15.0,0.0,0.6203333333333336,1.2154686834904236,2.2486666666666695,0.0,1.5680000000000005,1.1503333333333339,,1513.5373744827205,,137.0,287.0,,,7.646147822765469,,,307.95802732614015,0.0,0.0,,
52,35.0,145.0,110.0,3.814,0.4515078457326893,350.0,227.03217391304347,429.7,36.57,138.75324857643457,0.7667678426912212,19.04608695652173,18.47,19.59,0.4542500225690173,95.23913043478261,95.6,94.8,0.23108268971553325,-0.19436579484680244,0.25409164244677146,0.7252086902380709,3.4413333333333376,0.0,105.0,0.0,2.4040000000000012,0.11627536231884061,0.7336666666666672,0.0,0.315,0.6490000000000006,1.0,301.3798367439032,180.0,137.0,472.0,,,6.339087154068566,291.75,8.168610222272264,309.1526540751785,0.0,0.0,,
53,50.0,240.0,190.0,3.283,0.318215020249105,355.0,342.13794871794875,693.6,48.16,233.3938320925371,0.6392667254079195,19.80384615384616,18.1,21.21,1.035871398705395,80.25128205128205,87.2,75.33,4.4961528464180995,0.9483659236453309,1.3252042315998442,2.306683444073043,6.493666666666666,0.0,50.0,1.6353333333333329,2.3666666666666676,2.550672383729239,5.013333333333337,0.951333333333333,1.6353333333333329,5.013333333333337,1.0,478.86044167162606,559.0,559.0,659.0,11.328888888888889,-7.471490601950988,3.8573982869379013,292.1141414141414,6.737438449877288,309.6605649168323,150.00000000000003,2.313,,
54,65.0,175.0,110.0,3.758,1.1372388889186416,350.0,332.26086956521743,508.2,172.4,106.12665134867025,0.9690167889489821,20.19565217391304,16.87,24.64,2.523152476362127,45.38826086956522,56.21,30.48,9.807557221659556,-0.3950422848324422,-0.04131363168393632,0.574588822308931,2.250666666666667,0.0,25.0,0.0896666666666667,1.3926666666666683,0.20030027628326288,0.7650000000000001,0.0,0.02474916387959866,0.0,,2116.9273537603976,,137.0,305.0,,,3.5869273967107898,,,311.7178945728963,0.0,0.0,,
55,80.0,195.0,115.0,3.4330000000000003,0.8471124835663678,360.0,388.2958333333333,556.4,197.4,105.76106984579692,0.9025426313301826,17.996666666666663,16.97,18.83,0.6417480656068589,80.49625000000003,84.1,77.59,2.345650577224745,-1.795164229705048,0.2502535069263792,2.614658790680728,5.501999999999997,0.055333333333333325,20.0,1.7600000000000005,4.167333333333335,1.745638888888889,2.4100000000000015,0.9950000000000011,2.4100000000000015,2.0023333333333357,1.0,338.51599227417535,474.0,677.0,1104.0,9.550962962962965,-7.570203353444966,1.980759609517999,288.80964391691396,11.845220003858401,311.0011726225632,311.5334432554879,2.1592346723044398,-0.1306521739130453,-1.4304347826087564
56,75.0,140.0,65.0,3.864,0.7283102089251233,370.0,272.7642857142857,434.7,159.1,109.93761592650806,0.7521980179517518,18.665,18.09,19.21,0.39742923898475313,79.96857142857142,82.8,77.56,1.6639288868997195,-1.5226203392013555,0.8364313945974458,2.2942333317849624,4.429333333333331,0.0,115.0,1.2113333333333323,2.491333333333332,1.3353571428571427,2.0663333333333336,0.6940000000000003,1.4943333333333326,1.379333333333333,1.0,389.4822991775218,397.0,699.0,827.0,10.461619217081852,-8.528354162787675,1.933265054294176,289.9853846153846,10.21195359001274,315.54960569261874,48.53798421483616,1.2105623678646935,,
57,40.0,65.0,25.0,3.979,0.7192398290160095,365.0,51.904999999999994,137.6,16.9,45.316849736052916,0.5002881237878167,14.086666666666668,13.85,14.23,0.18736773112429692,87.95,88.6,87.0,0.6156297588648544,-0.2197557199281632,0.2524579783670078,3.1377007238946715,5.423666666666667,0.1916666666666668,15.0,4.196666666666666,3.4210000000000007,5.182277777777776,5.423666666666667,4.798666666666667,4.798666666666667,5.217666666666664,1.0,329.20175072262845,914.0,128.0,223.0,,,3.43494746716698,289.3290076335878,-3.8839271103425403,309.114837181985,0.0,0.0,,
58,45.0,190.0,145.0,3.3970000000000002,0.6360767863847255,375.0,168.22666666666663,517.2,43.3,146.6291044951768,0.4730116635956287,14.995333333333338,13.85,16.09,0.5504714802555286,95.62666666666661,96.0,95.2,0.13879613761229906,-0.04344819374880271,-0.2263405512628817,1.266491934129591,3.9886666666666666,0.0,75.0,0.027,3.588333333333331,1.2185555555555552,2.4566666666666683,0.0,1.6059999999999985,1.8293333333333328,1.0,153.18783071774865,128.0,128.0,382.0,,,3.714076662431173,,,309.353269862655,0.0,0.0,,
59,45.0,145.0,100.0,3.532,1.0439642073419904,370.0,220.5857142857143,375.5,83.0,98.1903064753048,0.9226970283198105,14.664285714285711,13.29,15.35,0.6873032185911211,95.28571428571429,95.6,95.0,0.1558387444947942,-0.500728556150453,0.07916624854630833,1.3763978616994923,3.6730000000000005,0.0,85.0,0.8883333333333335,1.388333333333333,0.7778072410681108,2.021333333333335,0.030666666666666675,0.6393333333333339,2.021333333333335,1.0,128.0,128.0,275.0,485.0,9.93452380952381,-7.806249802901294,2.128274006622516,287.29999999999995,9.247397429686202,312.3214642826806,52.87399279544218,1.542,,
60,30.0,100.0,70.0,3.053,0.6883126693872627,385.0,126.52799999999998,288.4,46.55,77.06490272120358,0.6580314793330692,17.149333333333335,16.1,18.6,0.7881032081311861,58.89533333333334,63.3,54.57,2.636542288319161,-0.4029963624943547,-0.2564152377216903,0.9329574391490151,3.9706666666666623,0.0,50.0,0.0,3.4786666666666624,0.3734222222222222,1.7906666666666673,0.0,0.5233333333333333,1.7906666666666673,,2113.264077299983,,128.0,358.0,,,3.9734751234333454,,,306.1027842000813,0.0,0.0,,
61,35.0,115.0,80.0,2.968,0.7324801381549496,400.0,151.40588235294118,286.1,24.91,81.43415070310057,0.723397484642431,11.217647058823529,9.85,12.92,1.0091737301609958,85.87176470588236,92.1,70.56,7.530477437797451,-0.8493527426935625,0.28728798553892443,2.4570656935154216,8.90166666666666,0.0,50.0,0.3640000000000004,7.761999999999998,1.1223529411764708,2.372666666666664,0.14533333333333343,0.19833333333333317,1.389333333333333,1.0,203.4447192954162,128.0,128.0,214.0,,,4.097595887702649,,,294.3811440123333,0.0,0.0,,
